row_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card
105,Resort Hotel,0,102,2015,July,27,4,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,96.3,0,1,Check-Out,11-07-15,Marcus Mitchell,Marcus.Mitchell40@hotmail.com,496-320-0970,************5645
106,Resort Hotel,1,26,2015,July,27,4,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,Transient,163,0,0,Canceled,09-06-15,Joshua Bailey,JBailey29@aol.com,995-641-6241,************8273
107,Resort Hotel,1,73,2015,July,27,4,2,5,3,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,Transient,172,0,1,Canceled,20-05-15,Dennis Weaver,DWeaver@yandex.com,247-140-1235,************5292
108,Resort Hotel,1,102,2015,July,27,4,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,110.7,0,1,Canceled,22-04-15,William Gordon,WilliamGordon@xfinity.com,244-158-4067,************9110
109,Resort Hotel,0,115,2015,July,27,4,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,0,Transient,58.95,0,1,Check-Out,11-07-15,Nicholas Acosta,NAcosta52@gmail.com,879-786-1294,************4489
110,Resort Hotel,0,102,2015,July,27,4,2,5,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,73.8,0,2,Check-Out,11-07-15,Angel Smith,Angel_S@zoho.com,777-065-6700,************8689
111,Resort Hotel,0,86,2015,July,27,4,2,5,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,97,0,2,Check-Out,11-07-15,Rebecca Brooks,Rebecca.Brooks84@yahoo.com,851-509-5189,************7896
112,Resort Hotel,0,78,2015,July,27,4,2,5,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,0,Transient,139,0,2,Check-Out,11-07-15,John Rojas,John_R@gmail.com,817-841-9453,************9251
113,Resort Hotel,0,52,2015,July,27,4,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,0,Transient,67.24,0,0,Check-Out,11-07-15,Julie Rivera,JulieRivera@verizon.com,375-746-1425,************5004
114,Resort Hotel,0,29,2015,July,27,4,2,6,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,0,Transient,116.5,0,1,Check-Out,12-07-15,Roberto Watson,Watson.Roberto@xfinity.com,219-113-9337,************6650
115,Resort Hotel,1,101,2015,July,27,4,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,96.3,0,1,Canceled,12-05-15,Joseph Yu,Joseph_Yu48@aol.com,169-899-0305,************1296
116,Resort Hotel,0,109,2015,July,27,4,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,123,0,1,Check-Out,12-07-15,George Campbell,Campbell_George@zoho.com,341-285-3564,************8700
117,Resort Hotel,0,92,2015,July,27,4,4,6,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,Contract,71.55,0,1,Check-Out,14-07-15,Edwin Norton,Edwin_Norton@aol.com,203-192-1183,************7834
118,Resort Hotel,0,92,2015,July,27,4,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,Contract,71.55,0,1,Check-Out,14-07-15,Leslie Lewis,LeslieLewis@xfinity.com,579-451-3893,************7290
119,Resort Hotel,0,79,2015,July,27,4,4,6,2,1,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250,0,Transient,149,0,1,Check-Out,14-07-15,Wendy Adkins,Adkins_Wendy86@gmail.com,855-406-2365,************2163
120,Resort Hotel,0,2,2015,July,27,4,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,G,1,No Deposit,240,0,Transient,163,1,0,Check-Out,05-07-15,Brenda Rodgers,Brenda.Rodgers@xfinity.com,947-400-1398,************4454
121,Resort Hotel,0,30,2015,July,27,4,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,8,0,Contract,79.5,0,0,Check-Out,05-07-15,Michael Griffin MD,MMD@hotmail.com,321-266-0289,************1445
122,Resort Hotel,1,51,2015,July,27,4,0,1,1,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,105,0,0,Canceled,29-05-15,Todd Cox,Todd.Cox97@verizon.com,980-217-8754,************4279
123,Resort Hotel,1,36,2015,July,27,4,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,G,1,No Deposit,250,0,Transient,123,0,0,No-Show,04-07-15,Linda Anderson,LindaAnderson@att.com,161-412-7478,************7036
124,Resort Hotel,1,73,2015,July,27,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,73.8,0,2,Canceled,13-05-15,Sharon Nelson,Nelson_Sharon70@xfinity.com,862-437-9998,************1883
125,Resort Hotel,1,33,2015,July,27,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,113,0,0,Canceled,16-06-15,Mario Bennett,Mario_Bennett@hotmail.com,584-994-9131,************5128
126,Resort Hotel,0,32,2015,July,27,4,0,1,4,0,0,FB,PRT,Complementary,Direct,0,0,0,H,H,2,No Deposit,,0,Transient,0,0,1,Check-Out,05-07-15,Kristin Campos,Kristin.Campos48@att.com,574-702-2890,************4400
127,Resort Hotel,0,8,2015,July,27,4,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,123,0,0,Check-Out,05-07-15,Tamara Kennedy,Kennedy.Tamara@comcast.net,770-218-7968,************3323
128,Resort Hotel,0,100,2015,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,Transient-Party,73.8,1,1,Check-Out,06-07-15,Tiffany Phillips,Tiffany.Phillips@outlook.com,780-067-0965,************5509
129,Resort Hotel,0,1,2015,July,27,4,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,114.5,0,0,Check-Out,06-07-15,Larry Velasquez,LarryVelasquez83@yahoo.com,939-592-8567,************8815
130,Resort Hotel,0,100,2015,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient-Party,73.8,0,2,Check-Out,06-07-15,Troy Wolf,Wolf.Troy22@gmail.com,951-206-5844,************7576
131,Resort Hotel,0,100,2015,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,Transient-Party,73.8,0,1,Check-Out,06-07-15,Richard Jones,Richard.J@att.com,998-911-5071,************2699
132,Resort Hotel,0,9,2015,July,28,5,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,Transient,88.2,0,1,Check-Out,06-07-15,Samantha Porter,Porter.Samantha@protonmail.com,355-960-5246,************1776
133,Resort Hotel,1,5,2015,July,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,97,0,0,Canceled,01-07-15,Michael Bass,Bass_Michael@att.com,994-189-2675,************8906
134,Resort Hotel,0,0,2015,July,28,5,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,306,0,Transient,85.1,0,0,Check-Out,06-07-15,Glen Chavez,Chavez_Glen@xfinity.com,702-737-4764,************6113
135,Resort Hotel,0,9,2015,July,28,5,1,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,0,Transient,89,0,0,Check-Out,06-07-15,Rebecca Jones,Jones_Rebecca@comcast.net,140-142-8767,************5663
136,Resort Hotel,0,2,2015,July,28,5,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,Transient,80.1,0,0,Check-Out,06-07-15,Dr. Michael Gallegos,Gallegos_Dr.61@xfinity.com,864-609-4982,************2512
137,Resort Hotel,0,2,2015,July,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,Transient,98,0,0,Check-Out,06-07-15,Veronica Allen,Veronica.A@comcast.net,171-794-8523,************3231
138,Resort Hotel,0,9,2015,July,28,5,1,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,0,Transient,101,1,0,Check-Out,06-07-15,Mike Anderson,Anderson_Mike50@mail.com,582-743-3948,************1286
139,Resort Hotel,1,5,2015,July,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,97,0,0,Canceled,01-07-15,James Foster,Foster.James@att.com,941-412-0617,************9670
140,Resort Hotel,0,2,2015,July,28,5,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,,0,Transient,167,0,1,Check-Out,06-07-15,Brian Fisher,Brian_Fisher86@comcast.net,460-149-7682,************6637
141,Resort Hotel,0,44,2015,July,28,5,2,0,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240,0,Transient,225,2,0,Check-Out,07-07-15,Elizabeth Wilson,Elizabeth.W17@zoho.com,957-432-0410,************7590
142,Resort Hotel,0,80,2015,July,28,5,2,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,0,Transient,97,1,0,Check-Out,07-07-15,Joshua Graham,Joshua.G42@gmail.com,836-923-6657,************9251
143,Resort Hotel,0,97,2015,July,28,5,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,87.3,0,2,Check-Out,09-07-15,Kevin Lee,Kevin.Lee17@verizon.com,606-443-7740,************9268
144,Resort Hotel,0,109,2015,July,28,5,2,3,2,1,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,241,0,Transient,85.59,1,2,Check-Out,10-07-15,Eric Pugh,EricPugh@mail.com,908-309-5196,************8507
145,Resort Hotel,0,30,2015,July,28,5,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,123,0,0,Check-Out,10-07-15,Kendra Kent,KKent@comcast.net,772-663-8044,************3052
146,Resort Hotel,0,64,2015,July,28,5,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,107,0,0,Check-Out,10-07-15,Ashley Hall,Hall_Ashley@zoho.com,544-294-5585,************4915
147,Resort Hotel,0,39,2015,July,28,5,2,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,Transient,163,0,0,Check-Out,11-07-15,Rodney Bailey,RBailey@comcast.net,166-043-5989,************6074
148,Resort Hotel,0,90,2015,July,28,5,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,82,0,0,Check-Out,11-07-15,Pamela West,West_Pamela@zoho.com,253-544-6073,************1168
149,Resort Hotel,1,34,2015,July,28,5,2,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,Transient,163,0,0,Canceled,17-06-15,Patrick Curry,PatrickCurry89@att.com,902-943-2896,************3200
150,Resort Hotel,1,93,2015,July,28,5,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15,0,Transient,105.5,0,0,Canceled,01-05-15,Stacey Chan,Stacey.C@yandex.com,740-725-8190,************8559
151,Resort Hotel,0,97,2015,July,28,5,2,5,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250,0,Transient,164.2,1,1,Check-Out,12-07-15,Patricia Serrano,Patricia_S@xfinity.com,137-762-7073,************9521
152,Resort Hotel,0,29,2015,July,28,5,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,0,Transient,97.29,0,1,Check-Out,12-07-15,John Anderson,Anderson_John67@yandex.com,543-200-9275,************5931
153,Resort Hotel,1,101,2015,July,28,5,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,114,0,1,Canceled,30-03-15,Dawn Adams,Dawn.A68@protonmail.com,996-913-7836,************1672
154,Resort Hotel,0,27,2015,July,28,5,2,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,0,Transient,98.4,0,0,Check-Out,12-07-15,Molly Mclaughlin,Molly.Mclaughlin23@xfinity.com,884-859-4497,************8498
155,Resort Hotel,0,8,2015,July,28,5,4,5,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,0,Transient,175,1,1,Check-Out,14-07-15,Amanda Fox,Amanda_Fox@verizon.com,905-024-0862,************8413
156,Resort Hotel,0,82,2015,July,28,5,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,0,Transient,63.6,1,2,Check-Out,15-07-15,Rose Gutierrez,Rose_G65@outlook.com,549-437-1292,************8779
157,Resort Hotel,0,94,2015,July,28,5,4,6,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,C,3,No Deposit,,0,Transient,124.45,1,1,Check-Out,15-07-15,Alexander Bass,Bass_Alexander65@zoho.com,378-238-0167,************1957
158,Resort Hotel,0,110,2015,July,28,5,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,Contract,110.7,0,0,Check-Out,16-07-15,Leslie Wilson,LeslieWilson@comcast.net,954-271-5882,************6368
159,Resort Hotel,0,96,2015,July,28,5,4,10,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,Contract,74.07,0,0,Check-Out,19-07-15,Emily Pennington,EPennington@protonmail.com,468-989-6508,************7209
160,Resort Hotel,0,79,2015,July,28,5,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,Contract,134.1,0,0,Check-Out,19-07-15,Mary Mendez,MaryMendez@protonmail.com,939-016-1514,************1356
161,Resort Hotel,0,115,2015,July,28,6,1,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,0,Transient,167,0,0,Check-Out,11-07-15,Rebecca Price,Rebecca.Price@zoho.com,805-825-8710,************9954
162,Resort Hotel,0,111,2015,July,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,Transient,123,0,2,Check-Out,10-07-15,Diana Mcdowell DDS,DDDS@comcast.net,552-624-5025,************1152
163,Resort Hotel,0,51,2015,July,28,6,1,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,0,Transient,117.81,1,2,Check-Out,10-07-15,Jennifer Terry,Jennifer_Terry58@outlook.com,831-324-4638,************3696
164,Resort Hotel,0,94,2015,July,28,6,1,3,3,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96,0,Transient,171.32,0,1,Check-Out,10-07-15,Andrew Barnett,Andrew.B@yahoo.com,387-017-4651,************2336
165,Resort Hotel,0,81,2015,July,28,6,1,3,2,2,0,HB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,250,0,Transient,210,1,0,Check-Out,10-07-15,Evelyn Day,Day.Evelyn@outlook.com,909-666-8383,************1007
166,Resort Hotel,0,84,2015,July,28,6,1,3,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240,0,Transient,97,0,2,Check-Out,10-07-15,Natalie Anderson,Anderson_Natalie@gmail.com,109-008-2223,************3320
167,Resort Hotel,0,51,2015,July,28,6,1,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,0,Transient,117.81,0,2,Check-Out,10-07-15,Kathryn Morgan,Morgan_Kathryn@mail.com,257-130-2832,************7653
168,Resort Hotel,0,111,2015,July,28,6,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240,0,Transient,0,0,2,Check-Out,06-07-15,Stacy Simmons,Stacy.Simmons@comcast.net,221-859-1786,************8761
169,Resort Hotel,0,0,2015,July,28,6,0,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,H,0,No Deposit,250,0,Transient,0,0,0,Check-Out,06-07-15,Rebecca Reyes,Reyes.Rebecca@xfinity.com,864-063-3615,************9535
170,Resort Hotel,0,2,2015,July,28,6,1,0,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,,0,Transient,131,0,0,Check-Out,07-07-15,Tracey Hebert,Tracey.Hebert39@xfinity.com,111-308-0722,************5219
171,Resort Hotel,0,7,2015,July,28,6,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,Transient,98,0,2,Check-Out,08-07-15,Jessica Cunningham,Jessica_C20@aol.com,151-653-3240,************2684
172,Resort Hotel,0,98,2015,July,28,6,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,0,Transient,87.3,1,1,Check-Out,08-07-15,Stephanie Rodriguez,Stephanie.R@mail.com,492-513-1267,************8024
173,Resort Hotel,0,95,2015,July,28,6,1,2,2,0,0,BB,GRC,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,97,0,1,Check-Out,09-07-15,Richard Arias,Richard.Arias28@att.com,121-706-9987,************8099
174,Resort Hotel,1,48,2015,July,28,6,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,167,0,0,Canceled,03-06-15,Courtney Barr,Barr.Courtney@mail.com,565-728-6878,************8887
175,Resort Hotel,0,66,2015,July,28,6,1,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,175,0,Transient,91.5,0,0,Check-Out,10-07-15,Justin Webb,Justin.W@protonmail.com,438-241-1182,************5014
176,Resort Hotel,0,104,2015,July,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,0,Transient,73.8,0,1,Check-Out,10-07-15,Audrey Garcia,Audrey.Garcia66@verizon.com,417-006-5431,************4291
177,Resort Hotel,0,28,2015,July,28,6,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,123,0,0,Check-Out,11-07-15,George Mcgee,GeorgeMcgee@comcast.net,593-095-2633,************7953
178,Resort Hotel,0,34,2015,July,28,6,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,Transient,175,1,0,Check-Out,11-07-15,Michelle Perez,Michelle.P@xfinity.com,250-829-1432,************8665
179,Resort Hotel,0,98,2015,July,28,6,1,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,Transient,117.8,1,1,Check-Out,12-07-15,Kelly Rogers,Rogers.Kelly@gmail.com,115-960-2405,************8379
180,Resort Hotel,0,104,2015,July,28,6,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,Transient,117.63,0,0,Check-Out,12-07-15,Kelly Daniels,Kelly_D@aol.com,411-117-7672,************3541
181,Resort Hotel,0,68,2015,July,28,6,2,5,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,Transient,185,0,0,Check-Out,13-07-15,Chelsea Wilson,CWilson@yandex.com,668-922-1704,************6386
182,Resort Hotel,1,86,2015,July,28,6,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,0,Transient,71,0,1,Canceled,26-06-15,Nicolas Adams,Nicolas_A@outlook.com,782-435-5260,************5434
183,Resort Hotel,0,258,2015,July,28,6,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,0,Contract,47.25,0,0,Check-Out,13-07-15,Jane Mckinney,Mckinney.Jane@comcast.net,456-520-4308,************6697
184,Resort Hotel,0,111,2015,July,28,6,3,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,Transient,151,0,1,Check-Out,14-07-15,Derrick Washington,Derrick_W94@outlook.com,847-382-3634,************8908
185,Resort Hotel,1,94,2015,July,28,6,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,87.3,0,0,Canceled,14-05-15,Molly Schultz,MSchultz71@hotmail.com,974-292-3185,************9039
186,Resort Hotel,0,112,2015,July,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,242,0,Transient,120.6,0,1,Check-Out,16-07-15,Jesse Wright,Jesse.Wright@comcast.net,508-856-4146,************9813
187,Resort Hotel,0,100,2015,July,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,241,0,Transient,63.86,0,1,Check-Out,16-07-15,Paula Howard,Paula_Howard@xfinity.com,695-262-6342,************7774
188,Resort Hotel,0,33,2015,July,28,6,3,7,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,F,5,No Deposit,250,0,Transient,157.1,0,1,Check-Out,16-07-15,Norman Clark,Norman.C23@hotmail.com,440-687-4171,************2605
189,Resort Hotel,0,97,2015,July,28,6,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,0,Contract,91.37,0,2,Check-Out,16-07-15,Sarah Carter,Sarah.C@comcast.net,804-211-4572,************9997
190,Resort Hotel,0,80,2015,July,28,6,3,8,1,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,,0,Transient,73,0,0,Check-Out,17-07-15,Mary Robinson,Robinson_Mary34@att.com,888-249-8421,************1563
191,Resort Hotel,0,90,2015,July,28,6,4,10,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,0,Contract,110.7,0,0,Check-Out,20-07-15,Sarah Wong,Sarah.W@protonmail.com,326-587-4615,************3957
192,Resort Hotel,0,111,2015,July,28,6,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,Contract,93.6,0,0,Check-Out,20-07-15,Jonathan Torres,Jonathan.T@comcast.net,855-384-8008,************4487
193,Resort Hotel,0,65,2015,July,28,6,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,127,0,Transient,83.5,0,0,Check-Out,13-07-15,Tammy Delgado,TammyDelgado@comcast.net,706-745-8515,************7117
194,Resort Hotel,1,67,2015,July,28,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,73.8,0,1,Canceled,07-05-15,Kimberly Frazier,Frazier.Kimberly@yandex.com,344-108-6833,************5371
195,Resort Hotel,0,55,2015,July,28,7,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,82,1,2,Check-Out,10-07-15,Victoria Herman,VictoriaHerman@zoho.com,636-521-2700,************5995
196,Resort Hotel,0,21,2015,July,28,7,0,3,2,1,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,Transient,185.5,0,1,Check-Out,10-07-15,Abigail Bowers,Abigail_Bowers@yahoo.com,424-006-6247,************4419
197,Resort Hotel,0,8,2015,July,28,7,0,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,0,Transient,0,0,1,Check-Out,07-07-15,Veronica Howard,VHoward23@gmail.com,111-927-4772,************2370
198,Resort Hotel,0,8,2015,July,28,7,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,Transient,0,0,1,Check-Out,07-07-15,Jenna Harrington,Jenna_Harrington@protonmail.com,867-881-8792,************1943
199,Resort Hotel,0,0,2015,July,28,7,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,109.8,0,3,Check-Out,08-07-15,Elizabeth Hendrix,EHendrix@yandex.com,400-915-3410,************9424
200,Resort Hotel,0,0,2015,July,28,7,0,1,3,0,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,,0,Transient,195,1,0,Check-Out,08-07-15,Shannon Tate,Tate.Shannon54@yahoo.com,631-059-6418,************3680
201,Resort Hotel,0,0,2015,July,28,7,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,109.8,0,3,Check-Out,08-07-15,Christopher Briggs Jr.,Christopher_J25@gmail.com,964-874-5359,************2292
202,Resort Hotel,0,8,2015,July,28,7,0,4,3,2,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240,0,Transient,193,0,1,Check-Out,11-07-15,Virginia Jones,Jones.Virginia@zoho.com,554-132-9279,************2645
203,Resort Hotel,0,66,2015,July,28,7,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,97,0,2,Check-Out,11-07-15,Casey Cobb,Casey.Cobb89@outlook.com,271-313-2202,************9122
204,Resort Hotel,0,88,2015,July,28,7,0,4,3,0,0,HB,USA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,95,0,Transient,150,0,1,Check-Out,11-07-15,Timothy Kim,Timothy.K@xfinity.com,202-231-2444,************3446
205,Resort Hotel,0,0,2015,July,28,7,0,4,2,0,0,BB,NLD,Direct,Direct,0,0,0,A,A,2,No Deposit,,0,Transient,98,0,0,Check-Out,11-07-15,Daniel Gilbert,DGilbert@xfinity.com,745-933-4870,************8757
206,Resort Hotel,1,43,2015,July,28,7,0,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,0,Transient,91.5,0,0,Canceled,28-05-15,Cheryl Adams,CAdams@outlook.com,191-005-2632,************8645
207,Resort Hotel,1,88,2015,July,28,7,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,139,0,2,Canceled,13-04-15,Luis Grant,Luis_Grant@aol.com,678-415-9913,************6817
208,Resort Hotel,0,54,2015,July,28,7,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,0,Transient,79.5,0,0,Check-Out,14-07-15,Kevin Blankenship,Kevin.B@gmail.com,615-321-3635,************3700
209,Resort Hotel,1,292,2015,July,28,7,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,0,Contract,47.25,0,0,Canceled,25-03-15,Roberto Wolfe,RWolfe@yahoo.com,257-539-3194,************7375
